;id;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;mentions;text;sentiment_roberta;score_roberta;sentiment_bert;score_bert
10;1518007688277360642;2022-04-23 23:23:30+00:00;PG_live_PT;False;Metaverse;722;1543;7367;26;7;[];[{'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [38, 49]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [50, 60]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [61, 70]}, {'screen_name': 'pabloiquiroga', 'name': 'ST𝝠RS𝝠P𝝠', 'id': 97590932, 'id_str': '97590932', 'indices': [71, 85]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [86, 96]}];"Happy Birthday Discovery of Iris!!!🎂

@at_mwagner @staratlas @Ashes_LS @pabloiquiroga @Santiacc_ 

https://t.co/jBUXaR3fmV";Positive;0.9627108573913574;Positive;0.986430287361145
11;1518006483379798017;2022-04-23 23:18:43+00:00;VadimAmine;False;;14;1;16;0;0;[];[{'screen_name': 'PandaGirlToken', 'name': 'PandaGirl | NFT MINTING ON 04/29 8PM UTC', 'id': 965271973336100866, 'id_str': '965271973336100866', 'indices': [100, 115]}];PandaGirl is a good project and on the verge of launching there nft and the minting date is 04/29 # @pandagirltoken… https://t.co/SO5IZNvbvD;Positive;0.9786452054977417;Positive;0.9296686053276062
12;1518005498947248128;2022-04-23 23:14:48+00:00;domjrb;False;Tatuí, Brasil;231;43;1129;0;3;[];[{'screen_name': 'staratlastv', 'name': 'STARATLASTV', 'id': 1500892112618987525, 'id_str': '1500892112618987525', 'indices': [3, 15]}, {'screen_name': 'aephia', 'name': 'Aephia Industries', 'id': 1401888385153839105, 'id_str': '1401888385153839105', 'indices': [67, 74]}];Next transmission an german expat live from asia, @aephia  [AEP] MightyNightmare. Its all about Schnitzel :) and ol… https://t.co/9xE76QoAj4;Positive;0.5110540390014648;Neutral;0.542706310749054
13;1518005411529596930;2022-04-23 23:14:27+00:00;StaratlasbrSAB;False;#Metaverso @SolSea @staratlas;155;95;1533;0;5;[];[{'screen_name': 'ImMikePhoenix', 'name': 'Mike Phoenix', 'id': 352048175, 'id_str': '352048175', 'indices': [3, 17]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [23, 33]}];The @staratlas Calico ATS Enforcer is very well endowed, boasting a capital size weapon hard point. 😜🚀 https://t.co/2qPWa0Ox1v;Positive;0.9566632509231567;Neutral;0.6995819211006165
14;1518003418232729601;2022-04-23 23:06:32+00:00;TheUberhuman;False;London;2580;2810;81250;0;0;[];[{'screen_name': 'cryptoShields', 'name': 'CryptoShields.eth', 'id': 1360034659703394304, 'id_str': '1360034659703394304', 'indices': [0, 14]}, {'screen_name': 'solice_io', 'name': 'Solice', 'id': 1442985516165734403, 'id_str': '1442985516165734403', 'indices': [15, 25]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [26, 36]}, {'screen_name': 'CryptoverseVIP', 'name': 'Cryptoverse', 'id': 1479848777104203776, 'id_str': '1479848777104203776', 'indices': [37, 52]}, {'screen_name': 'CryptoverseVIP', 'name': 'Cryptoverse', 'id': 1479848777104203776, 'id_str': '1479848777104203776', 'indices': [66, 81]}];@cryptoShields @solice_io @staratlas @CryptoverseVIP Not heard of @CryptoverseVIP - will check them out;Neutral;0.8113372921943665;Neutral;0.8721784353256226
15;1518003275940913153;2022-04-23 23:05:58+00:00;TheUberhuman;False;London;2580;2810;81250;1;0;[];[{'screen_name': 'cryptoShields', 'name': 'CryptoShields.eth', 'id': 1360034659703394304, 'id_str': '1360034659703394304', 'indices': [0, 14]}, {'screen_name': 'solice_io', 'name': 'Solice', 'id': 1442985516165734403, 'id_str': '1442985516165734403', 'indices': [15, 25]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [26, 36]}, {'screen_name': 'CryptoverseVIP', 'name': 'Cryptoverse', 'id': 1479848777104203776, 'id_str': '1479848777104203776', 'indices': [37, 52]}];@cryptoShields @solice_io @staratlas @CryptoverseVIP Oh wow, yeah Solice I’ve heard about. I’m working as an evange… https://t.co/JjW1V7LyFO;Positive;0.9089058041572571;Positive;0.7680544853210449
16;1518001250368950275;2022-04-23 22:57:55+00:00;cryptoShields;False;;355;6298;6234;1;0;[];[{'screen_name': 'TheUberhuman', 'name': 'The Uberhuman', 'id': 180717468, 'id_str': '180717468', 'indices': [0, 13]}, {'screen_name': 'solice_io', 'name': 'Solice', 'id': 1442985516165734403, 'id_str': '1442985516165734403', 'indices': [40, 50]}];@TheUberhuman I invested in 3 actually, @solice_io which will most likely be the biggest Metaverse on $Solana if th… https://t.co/8LZ4QIpEZ4;Positive;0.7987557649612427;Neutral;0.720832109451294
17;1517999964642816001;2022-04-23 22:52:49+00:00;andrea_geromin;False;;26;1;127;0;0;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [0, 10]}];@staratlas Fuck Atlas;Negative;0.9046931266784668;Negative;0.9730265736579895
18;1517997334109601794;2022-04-23 22:42:22+00:00;eosawota;False;;55;10;56;0;0;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [0, 10]}];@staratlas The only projects I've seen doing more 40x after the presage Superb! Why are you not a holder of pandaco… https://t.co/KdJPh7TK1E;Positive;0.792976438999176;Neutral;0.85036700963974
19;1517996129065091074;2022-04-23 22:37:34+00:00;Jojocryptoquest;False;The tower floor 36-20;784;1735;4298;0;18;[];[{'screen_name': 'brycent_', 'name': 'brycent 🚀', 'id': 2697947171, 'id_str': '2697947171', 'indices': [3, 12]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [56, 66]}];"It's Space SZN! Here's my reaction to the @staratlas Cinematic Trailer: 👀

🚀 What to expect?
🧐 Wen Star Atlas Movie… https://t.co/2UdJqEqbGQ";Positive;0.6928303837776184;Neutral;0.9382541179656982
20;1517995986320343040;2022-04-23 22:37:00+00:00;Jojocryptoquest;False;The tower floor 36-20;784;1735;4298;0;3;[];[{'screen_name': 'staratlastv', 'name': 'STARATLASTV', 'id': 1500892112618987525, 'id_str': '1500892112618987525', 'indices': [3, 15]}, {'screen_name': 'aephia', 'name': 'Aephia Industries', 'id': 1401888385153839105, 'id_str': '1401888385153839105', 'indices': [67, 74]}];Next transmission an german expat live from asia, @aephia  [AEP] MightyNightmare. Its all about Schnitzel :) and ol… https://t.co/9xE76QoAj4;Positive;0.5110540390014648;Neutral;0.542706310749054
21;1517990439663591436;2022-04-23 22:14:58+00:00;onursonmeznet;False;Star Atlas;970;1412;1482;1;0;[];[{'screen_name': 'justme07601442', 'name': 'ENIGMA 42', 'id': 1103188371730386945, 'id_str': '1103188371730386945', 'indices': [0, 15]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [16, 26]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [27, 38]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [39, 49]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [50, 63]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [64, 75]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [76, 89]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [90, 100]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [101, 110]}];@justme07601442 @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @cryptolumina @DAOcaster @Ashes_LS… https://t.co/kPSdu3P1tA;Neutral;0.8915547132492065;Neutral;0.9560331702232361
22;1517990300920205317;2022-04-23 22:14:25+00:00;DerThannen;False;Österreich;159;5;736;0;0;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [0, 10]}];@staratlas 6 foot 7 inches in;Neutral;0.8509587049484253;Neutral;0.9749720692634583
23;1517990266539495425;2022-04-23 22:14:17+00:00;DerThannen;False;Österreich;159;5;736;0;74;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [3, 13]}];"Another ship
To take on a flight
Seeing the stars shine, oh so bright✨ https://t.co/i36wfyvoaI";Positive;0.8893721699714661;Positive;0.9226921796798706
24;1517990178698276864;2022-04-23 22:13:56+00:00;onursonmeznet;False;Star Atlas;970;1412;1482;3;0;[];[{'screen_name': 'TheXrpGhost', 'name': 'The XRP/WTK 🛒Ghost', 'id': 1378755340586471424, 'id_str': '1378755340586471424', 'indices': [0, 12]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [13, 23]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [24, 35]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [36, 46]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [47, 60]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [61, 72]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [73, 86]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [87, 97]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [98, 107]}];@TheXrpGhost @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @cryptolumina @DAOcaster @Ashes_LS… https://t.co/pJriYWvuKF;Neutral;0.8781558275222778;Neutral;0.9225015044212341
25;1517989224162725888;2022-04-23 22:10:08+00:00;staratlastv;False;Star Atlas Metaverse;91;180;129;16;3;[];[{'screen_name': 'aephia', 'name': 'Aephia Industries', 'id': 1401888385153839105, 'id_str': '1401888385153839105', 'indices': [50, 57]}];Next transmission an german expat live from asia, @aephia  [AEP] MightyNightmare. Its all about Schnitzel :) and ol… https://t.co/9xE76QoAj4;Positive;0.5110540390014648;Neutral;0.542706310749054
26;1517988358936440833;2022-04-23 22:06:42+00:00;TheXrpGhost;False;Tatooine;263;93;1725;2;0;[];[{'screen_name': 'onursonmeznet', 'name': 'Onur SÖNMEZ', 'id': 1154107638, 'id_str': '1154107638', 'indices': [0, 14]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [15, 25]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [26, 37]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [38, 48]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [49, 62]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [63, 74]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [75, 88]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [89, 99]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [100, 109]}];@onursonmeznet @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @cryptolumina @DAOcaster @Ashes_LS… https://t.co/NcDafZiJ1y;Neutral;0.8911062479019165;Neutral;0.9382752776145935
27;1517988275830591489;2022-04-23 22:06:22+00:00;seyit3085;False;;1240;86;4305;1;0;[];[{'screen_name': 'desportogomes', 'name': 'Gomes', 'id': 1447311151726055434, 'id_str': '1447311151726055434', 'indices': [0, 14]}, {'screen_name': 'ImMikePhoenix', 'name': 'Mike Phoenix', 'id': 352048175, 'id_str': '352048175', 'indices': [15, 29]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [30, 40]}];"@desportogomes @ImMikePhoenix @staratlas The time will show us . Who is right ?
And please note this my tweet 😉";Neutral;0.6991958618164062;Neutral;0.946469783782959
28;1517986949918830592;2022-04-23 22:01:06+00:00;desportogomes;False;;548;84;1564;0;0;[];[{'screen_name': 'seyit3085', 'name': 'seyit', 'id': 1392537685022158848, 'id_str': '1392537685022158848', 'indices': [0, 10]}, {'screen_name': 'ImMikePhoenix', 'name': 'Mike Phoenix', 'id': 352048175, 'id_str': '352048175', 'indices': [11, 25]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [26, 36]}];@seyit3085 @ImMikePhoenix @staratlas Never;Neutral;0.764138400554657;Neutral;0.9438804388046265
29;1517985707415183360;2022-04-23 21:56:10+00:00;justme07601442;False;Gold Coast AUSTRALIA;4543;3168;1105;3;0;[];[{'screen_name': 'onursonmeznet', 'name': 'Onur SÖNMEZ', 'id': 1154107638, 'id_str': '1154107638', 'indices': [0, 14]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [15, 25]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [26, 37]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [38, 48]}, {'screen_name': 'SatoshiMama2', 'name': 'SatoshiMama', 'id': 1441454878014902281, 'id_str': '1441454878014902281', 'indices': [49, 62]}, {'screen_name': 'BULK_Guild', 'name': 'BULK | Star Atlas Guild', 'id': 1438215434587852805, 'id_str': '1438215434587852805', 'indices': [63, 74]}, {'screen_name': 'cryptolumina', 'name': 'Lumina', 'id': 1392870675174592512, 'id_str': '1392870675174592512', 'indices': [75, 88]}, {'screen_name': 'DAOcaster', 'name': 'D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [89, 99]}, {'screen_name': 'Ashes_LS', 'name': 'Ashes.sol ✨', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [100, 109]}];@onursonmeznet @staratlas @at_mwagner @Santiacc_ @SatoshiMama2 @BULK_Guild @cryptolumina @DAOcaster @Ashes_LS… https://t.co/HfdPgSln9x;Neutral;0.8923863172531128;Neutral;0.9316158294677734
30;1517984595932856323;2022-04-23 21:51:45+00:00;chelovechek125u;False;;49;0;7;0;37;[];[{'screen_name': 'Gameverse_', 'name': 'Gameverse 🎮', 'id': 1458203910041001988, 'id_str': '1458203910041001988', 'indices': [3, 14]}, {'screen_name': 'solana', 'name': 'Solana', 'id': 951329744804392960, 'id_str': '951329744804392960', 'indices': [41, 48]}, {'screen_name': 'EternalDragons_', 'name': 'Eternal Dragons', 'id': 1500919812683350019, 'id_str': '1500919812683350019', 'indices': [84, 100]}, {'screen_name': 'Stepnofficial', 'name': 'STEPN | Public Beta Phase III', 'id': 1439068275040653313, 'id_str': '1439068275040653313', 'indices': [103, 117]}, {'screen_name': 'play_evio', 'name': 'ev.io', 'id': 1352833615554514947, 'id_str': '1352833615554514947', 'indices': [120, 130]}];"📌TOP Blockchain Games On @solana With Best Social Signal Last 24H

🥇@EternalDragons_ 
🥈@Stepnofficial 
🥉@play_evio… https://t.co/3JXlwE3nbO";Positive;0.8147008419036865;Positive;0.8270285725593567
31;1517984554895749120;2022-04-23 21:51:35+00:00;jxtcrypto;False;metaverse 🌎;298;136;765;0;0;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [0, 10]}];@staratlas $PGIRL is the only project I've seen doing more 40x after its presale, why not take this chance and beco… https://t.co/stuRBBDJ2r;Positive;0.9500687122344971;Neutral;0.9027659893035889
32;1517979991698509824;2022-04-23 21:33:27+00:00;iotamuh;False;;4972;1534;19191;0;18;[];[{'screen_name': 'brycent_', 'name': 'brycent 🚀', 'id': 2697947171, 'id_str': '2697947171', 'indices': [3, 12]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [56, 66]}];"It's Space SZN! Here's my reaction to the @staratlas Cinematic Trailer: 👀

🚀 What to expect?
🧐 Wen Star Atlas Movie… https://t.co/2UdJqEqbGQ";Positive;0.6928303837776184;Neutral;0.9382541179656982
33;1517977408514711553;2022-04-23 21:23:11+00:00;duare_t;False;;430;25;166;0;0;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [0, 10]}];@staratlas PandaGirl is changing lives for good. I'm so bullish on the project and considering the NFT minting whic… https://t.co/R8hzk5KvYt;Positive;0.9870942234992981;Positive;0.9890674948692322
